Thématique;Sous-thème;mot;noyau;genre;mot en chinois;phrases françaises;phrases chinoises;tag;
sentiment;confiance;pessimiste;1;adj.;??;Je ne suis pas pessimiste, mais réaliste !;?????????????;pessimiste/réaliste;
sentiment;confiance;secret;1;m.;??;Il a partagé son secret avec elle.;??????????;partager/secret;
sentiment;confiance;secret, ète;1;adj.;???;C'est un document secret.;????????;document/secret;
sentiment;regret;regret;0;m.;?? / ??;Je n'ai pas de regret d'avoir agi ainsi.;?????????;regret/agir;
sentiment;regret;regretter;1;v.;?? / ??;Tu regrettes mais tu ne pourras définitivement pas être là.;??????????????;regretter/définitivement;
sentiment;regret;remords;1;m.;??;N'éprouves-tu donc aucun remords pour ce que tu as fait ?;????????????????;éprouver/remords/faire;
sentiment;regret;rancune;1;f.;??;Elle ressent une grande rancune envers eux.;?????????????;ressentir/rancune/envers;
sentiment;regret;rancunier, ère;1;adj. /n.;???;Il n'est pas rancunier, j'espère ?;??????????;rancunier;
sentiment;enthousiasme;enthousiasme;0;m.;???;Ils ont montré un grand enthousiasme à l’idée de nous rejoindre.;?????????????????;montrer/enthousiasme/idée/rejoindre;
sentiment;enthousiasme;enthousiaste;1;adj.;???;Je suis très enthousiaste à l'idée de partir.;???????????;enthousiaste/idée/partir;
sentiment;enthousiasme;exciter;1;v.;??/??;Elle est excitée à l'idée de ce voyage.;?????????????;exciter/idée/voyage;
sentiment;enthousiasme;excitation;1;f.;??/??;Son excitation n'a pas été appréciée par son directeur.;????????????;excitation/apprécier/directeur;
sentiment;enthousiasme;euphorie;1;f.;??/??;La réunion s'est terminée dans l'euphorie.;????????????;réunion/seterminer/euphorie;
sentiment;peur;peur;0;f.;??;Elle n’a pas peur des araignées.;??????;peur/araignée;
sentiment;peur;angoisse;1;f.;?? / ??;Il n’éprouve aucune angoisse à l’approche des examens.;??????????????;éprouver/angoisse/approche/examen;
sentiment;peur;angoisser;1;v.;?? / ??;Il s'est angoissé à l'idée de devoir faire un discours.;?????????????;angoisser/idée/discours;
sentiment;peur;menacer;1;v.;??;Leur menace n’a eu aucun effet.;????????????;menacer/effet;
sentiment;peur;danger;1;m.;??;Pensez-vous qu'il y ait un danger ?;?????????;penser/danger;
sentiment;peur;xénophobe;1;adj.;???;C'est un crime xénophobe.;???????;crime/xénophobe;
sentiment;satisfaction;satisfaction;0;f.;??;Ce qu’il a dit leur a donné grande satisfaction.;??????????;donner/satisfaction;
sentiment;satisfaction;joie;1;f.;??;C’est avec une grande joie qu’il les a reçus chez lui.;?????????????;joie/recevoir;
sentiment;satisfaction;joyeux, euse;1;adj.;??;Il a un tempérament très joyeux.;?????????;tempérament/joyeux;
sentiment;satisfaction;heureux, euse;1;adj.;???;Elle est heureuse de pouvoir s’adresser à eux.;?????????????;heureux/s'adresser;
sentiment;satisfaction;plaindre (se);1;v.;??;Elle s’est plainte de ses voisins.;????????;seplaindre/voisin;
sentiment;satisfaction;consoler;1;v.;??;Il a fallu les consoler très vite.;?????????;consoler;
sentiment;satisfaction;rire;1;v.;?;Il rit de bon cœur à leur plaisanterie.;????????????;rire/coeur/plaisanterie;
sentiment;satisfaction;humour;1;m.;??;Son sens de l’humour l’a sauvé de situations difficiles.;?????????????;sens/humour/sauver/situation/difficile;
sentiment;satisfaction;triste;1;adj.;??;Je suis triste d'apprendre cette nouvelle.;???????????;apprendre/nouvelle;
sentiment;satisfaction;tristesse;1;f.;??;Quelle tristesse de les voir se séparer.;????????????;tristesse/voir/seséparer;
sentiment;satisfaction;bonheur;1;m.;??;Le bonheur se construit peu à peu.;?????????????;bonheur/seconstruire;
sentiment;attention;attention;0;f.;?? /  ??;Attention à la marche !;?????;attention/marche;
sentiment;attention;prudence;1;f.;??;Je vous demande beaucoup de prudence.;??????;demander/prudence;
sentiment;attention;prudent, e;1;adj.;??;Soyez prudents en rentrant ce soir.;???????????;prudent/rentrer/soir;
sentiment;attention;imprudent, e;1;adj.;????;C'est un geste imprudent.;??????????;geste/imprudent;
sentiment;attention;curieux, euse;1;adj.;??;Il est souvent trop curieux.;?????????;souvent/curieux;
sentiment;attention;curiosité;1;f.;??;Elle a une grande curiosité de tout.;????????????????;grande/curiosité;
sentiment;attention;discret, ète;1;adj.;???;J'aime être discret sur ma vie privée.;??????????????;discret/aimer/vie/privée;
sentiment;attention;discrétion ;1;f.;??;Elle a beaucoup de discrétion dans sa manière de faire.;????????;discrétion/manièredefaire;
sentiment;attention;indiscret, ète;1;adj.;???;Leur question était très indiscrète.;??????????;question/indiscrète;
sentiment;attention;étourdi, e;1;adj.;???;Je vous demande pardon, je suis parfois étourdi.;????????????;demander/pardon/parfois/étourdi;
sentiment;attention;obséder;1;f.;?????  / ??;Il est obsédé par la réussite.;???????;obséder/réussite;
sentiment;attention;obstiné, e;1;adj.;???;Cet enfant est vraiment obstiné.;??????????;enfant/obstiné;
sentiment;manière;manière;0;f.;??;La manière de jouer est aussi importante que le résultat.;????????????;manière/jouer/importante/résultat;
sentiment;manière;élégant, e;1;adj.;??;Son nouveau costume est très élégant.;?????????;costume/élégant;
sentiment;manière;élégance;1;f.;??;Elle a monté les marches avec une grande élégance.;?????????;monter/marche/élégance;
sentiment;manière;grossier, ère;1;adj.;??? / ???;Il a un comportement grossier envers eux.;??????????;comportement/grossier/envers;
sentiment;manière;grossièreté;1;f.;??;Je ne supporte pas sa grossièreté.;??????????;supporte/grossièreté;
sentiment;manière;bizarre;1;adj.;???;Je trouve son attitude bizarre.;???????????;attitude/bizarre;
sentiment;manière;respect;1;m.;??;Elle montre à tous beaucoup de respect.;??????????;montrer/respect;
sentiment;manière;respecter;1;v.;??;Elle respecte ses parents.;????????;respecter/parent;
sentiment;manière;tolérance;1;f.;??;Il faut faire preuve de tolérance.;????????;preuve/tolérance;
sentiment;juste;juste;0;adj.;???;Sa façon de parler est très juste.;??????????;façon/parler/juste;
sentiment;juste;loyal, e;1;adj.;???;Il est loyal à ses amis.;???????;loyal/ami;
sentiment;juste;honnête;1;adj.;???;Je vous demande de rester honnête.;??????;demander/rester/honnête;
sentiment;juste;honnêteté;1;f.;??;Son honnêteté l’a trahi.;?????????;honnêteté/trahir;
sentiment;juste;vertu;1;f.;??/??;Il a de grandes vertus.;???????;grand/vertus;
sentiment;juste;tricher;1;;??;Tu ne dois pas tricher.;???????;devoir/tricher;
sentiment;juste;sage;1;adj.;??/ ??;C'est sage de savoir parfois se taire.;?????????????;sage/savoir/parfois/setaire;
sentiment;juste;sagesse;1;f.;??/ ??;Il montre une grande sagesse pour son âge.;???????????????;montrer/sagesse/âge;
sentiment;fierté;fierté;0;f.;?? / ??;Il a de la fierté à faire ce qu'il fait.;????????????;fierté/faire;
sentiment;fierté;fier, ère;1;adj.;?? / ??;Elle est fière de ses deux enfants.;??????????;fière/enfant;
sentiment;fierté;vanité;1;f.;???  /  ??;La vanité le perdra.;?????????;vanité/perdre;
sentiment;fierté;orgueilleux, euse;1;adj.;???;Ne soyez pas trop orgueilleux !;??????;orgueilleux;
sentiment;fierté;arrogant, e;1;adj.;???;Il a une attitude vraiment arrogante.;??????????;attitude/arrogant;
sentiment;fierté;arrogance;1;f.;??;Son arrogance a déplu à tout le monde.;????????????;arrogance/déplaire/monde;
sentiment;fierté;modeste;1;adj.;?? ;Être modeste est une bonne chose.;???????;modeste/bonne/chose;
sentiment;fierté;modestie;1;f.;?? ;La modestie est une immense qualité.;???????????;modestie/immense/qualité;
sentiment;fierté;humble;1;adj.;???;Il a une attitude toujours humble.;????????;attitude/humble;
sentiment;salutation;salutation;0;f.;??;Il vous adresse ses sincères salutations.;???????????;adresser/sincère/salutation;
sentiment;salutation;bonjour;1;m.;??;Dîtes lui bonjour de notre part.;????????;dire/bonjour/part;
sentiment;salutation;bonsoir;1;m.;???;Il ne nous a pas dit bonsoir;???????????;dire/bonsoir;
sentiment;salutation;au revoir;1;m.;??;Il nous a dit au revoir hier.;??????????;dire/aurevoir;
sentiment;salutation;bienvenue;1;f.;??;Ils lui ont souhaité la bienvenue.;?????????;souhaiter/bienvenue;
sentiment;salutation;excuse;1;f.;??/ ??;Je vous présente mes excuses pour hier.;???????????;présenter/excuse;
sentiment;salutation;excuser (s');1;v.;??/ ??;Je vous demande de m'excuser pour ce retard.;??????????;demander/s'excuser/retard;
sentiment;salutation;pardon;1;m.;??;Je vous demande pardon pour mes erreurs.;?????????????;demander/pardon/erreur;
sentiment;courage;courage;0;v.;??;Quel courage de marcher si proche du bord.;??????????????;courage/marcher/proche/bord;
sentiment;courage;courageux, euse;1;adj.;??;C'est un homme courageux et sincère.;??????????;homme/courageux/sincère;
sentiment;courage;vigueur;1;f.;?? / ??;Cet enfant est plein de vigueur.;??????????;enfant/plein/vigueur;
sentiment;courage;lâche;1;n.;??;Son comportement l'a fait passer pour un lâche.;?????????????;comportement/lâche;
sentiment;courage;modérer;1;v.;??/??;Il faut savoir se modérer en toute chose.;???????????;semodérer/tout/chose;
sentiment;courage;mou, olle*;1;adj.;??;Ce que tu peux être mou !;?????;mou;
sentiment;courage;maladroit, e;1;adj.;???? / ???;Ce que tu peux être maladroit !;?????????;maladroit/être;
sentiment;courage;paresse;1;f.;??;Il montre souvent une vraie paresse.;??????????;montrer/paresse;
sentiment;courage;paresseux, euse;1;adj.;??;Il est un peu paresseux à l’école.;????????;paresseux/école;
sentiment;souffrir;souffrir;0;v.;??;J'ai beaucoup souffert après notre séparation.;????????????;souffrir/séparation;
sentiment;souffrir;souffrance;1;f.;??;Sa souffrance ne nous a pas laissés indifférents.;??????????????;souffrance/laisser/indifférent;
sentiment;souffrir;cruel, lle;1;adj.;??;Ne soyez pas cruel avec eux !;????????;cruel;
sentiment;souffrir;cruauté;1;f.;??;Il montre une certaine cruauté dans ses paroles.;??????????????;montrer/cruauté/parole;
sentiment;souffrir;générosité;1;f.;??;Sa générosité est légendaire.;?????????;générosité/légendaire;
sentiment;bon;bon, ne;0;adj.;??;C’est une personne bonne et généreuse.;?????????;personne/bonne/généreuse;
sentiment;bon;bonté;1;f.;??;Il a montré beaucoup de bonté à chacun.;??????????;montrer/bonté/chacun;
sentiment;bon;méchant, e;1;adj.;???;Attention, on dit que ce chien est méchant.;????????????;attention/dire/chien/méchant;
sentiment;bon;méchanceté;1;f.;??;Sa méchanceté est bien connue de tous.;???????????;méchanceté/connu;
sentiment;bon;gentil, lle;1;adj.;??? / ?? / ??;Il est très gentil avec chacun.;??????????;gentil/chacun;
sentiment;bon;gentillesse;1;f.;??? / ?? / ??;C’est une belle preuve de sa gentillesse.;??????????;belle/preuve/gentillesse;
sentiment;bon;généreux, euse;1;adj.;???;Votre geste est vraiment généreux.;??????????;geste/généreux;
sentiment;bon;bienveillant, e;1;adj.;???;Il s'est montré bienveillant envers ses voisins.;?????????;semontrer/bienveillant/voisin;
sentiment;bon;hostile;1;adj.;???;Ils ont une attitude souvent hostile.;??????????;attitude/hostile;
sentiment;bon;violence;1;f.;??;Je ne suis pas certain que sa violence soit comprise.;?????????????;certain/violence/comprise;
sentiment;bon;violent, e;1;adj.;???/???;Il faut éviter d'être violent.;???????;éviter/violent;
sentiment;bon;colère;1;f.;??;Il s’est mis en colère pour pas grand-chose.;??????????;semettre/colère/grand-chose;
sentiment;bon;tendre;1;adj.;?? / ??;La maman a des gestes tendres.;?????????;maman/geste/tendre;
sentiment;bon;tendresse;1;f.;?? / ??;Elle manifeste une grande tendresse aux enfants.;?????????;manifester/tendresse/enfant;
sentiment;bon;agression;1;f.;?? / ??;Ce sont les victimes d’une agression.;????????????;victime/agression;
sentiment;bon;agresser;1;v.;??;Il a été agressé à la sortie du métro.;??????????;agresser/sortie/métro;
sentiment;bon;doux, ce*;1;adj.; ???;Son mari est quelqu’un de très doux.;????????????;mari/doux;
sentiment;bon;harceler;1;v.;??/??;Elle est constamment t harcelée par son patron au bureau.;?????????????;constamment/harceler/patron/bureau;
sentiment;salutation;accueillir;1;v.;??;Elles l’ont accueilli avec beaucoup de plaisir.;???????????;accueillir/plaisir;
sentiment;manière;adroit, e ;1;adj.;???/ ???;Cet enfant est très adroit des mains.;?????????;enfant/adroit/main;
sentiment;beau;affreux, euse ;1;adj.;??? / ???;Ce tableau est affreux !;????????;tableau/affreux;
sentiment;manière;allure ;1;f.;?? / ??;Ce cheval a une belle allure.;???????;cheval/allure;
sentiment;aimer;amoureux, se;1;adj./n.;?? / ??;Ce sont deux amoureux de la mer.;??????????;amoureux/mer;
sentiment;peur;anxieux, euse;1;adj.;??  /  ??;Il est anxieux à l’idée d’arrêter de travailler.;??????????????;anxieux/idée/arrêter/travailler;
sentiment;satisfaction;applaudir;1;v.;??;Ils ont applaudi pendant une demi-heure.;??????????;applaudir/demi-heure;
sentiment;peur;atrocité ;1;f.;???;Cet assassinat est d’une grande atrocité. ;????????;assassinat/atrocité;
sentiment;satisfaction;bien;1;adv./m.;?? /  ???;Il est bien dans sa tête.;??????;bien/tête;
sentiment;satisfaction;bien-être;1;m.;??/??;On ne décide pas le bien-être.;?????????;décider/bien-être;
sentiment;salutation;bonne nuit;1;;??;Il s’est retiré en nous souhaitant une bonne nuit.;????????????;seretirer/souhaiter/bonnenuit;
sentiment;plaisir;bouder ;1;v.;??;Il ne faut pas bouder pour si peu de chose.;???????????;bouder/peu/chose;
sentiment;aimer;bravo;1;m./interj.;??????;Bravo aux artistes !;?????????;bravo/artiste;
sentiment;bon;brutal, e ;1;adj.;???;Son comportement nous a paru très brutal.;??????????????;comportement/paraître/brutal;
sentiment;salutation;ça ne fait rien;1;;??? /  ????;Ça ne fait rien, vous pouvez y aller.;?????????;çanefaitrien/pouvoir/aller;
sentiment;aimer;câlin, e;1;adj.;???;Elle est très câline avec ses enfants.;???????????;câlin/enfant;
sentiment;aimer;camarade;1;m.;?? /  ??;Ils sont de bons camarades à l’école.;???????????;bon/camarade/école;
sentiment;manière;caprice;1;f.;???? / ??/??;Le petit garçon fait de nombreux caprices.;?????????;garçon/nombreux/caprice;
sentiment;bon;caresser;1;v.;?? / ??;Elle lui a caressé la tête.;???????;caresser/tête;
sentiment;plaisir;chagrin;1;m.;??;Il éprouve un grand chagrin suite à son décès.;???????????;éprouver/grand/chagrin/suite/décès;
sentiment;bon;chaleureux, euse;1;adj.;???;Sa voix est chaleureuse.;????????;voix/chaleureuse;
sentiment;manière;charisme;1;m.;????;Il a un charisme apprécié de ses employés.;???????????????;charisme/apprécier/employé;
sentiment;bon;charité;1;f.;??  /  ??;Elle travaille dans des organismes de charité.;?????????;travailler/organisme/charité;
sentiment;aimer;charme;1;m.;?? / ??;Elle a un charme fou.;????????????;charme/fou;
sentiment;aimer;chéri, e ;1;adj.;???;Chéri, tu n’oublies pas notre anniversaire de mariage !;????????????????;chéri/oublier/anniversairedemariage;
sentiment;plaisir;comique;1;adj.;???  /  ???;Son attitude est assez comique.;?????????;attitude/comique;
sentiment;manière;comportement ;1;m.;?? / ??/ ??;Quel étrange comportement pour un chef !;????????????????;étrange/comportement/chef;
sentiment;plaisir;content, e ;1;adj.;??;Elle n’est pas contente de ce qu’il a dit.;????????;content/dire;
sentiment;plaisir;contenter (se);1;v.;???;Il se contente de peu pour vivre.;??????????;secontenter/vivre;
sentiment;plaisir;contrarier ;1;v.;??/???;Elle a paru contrariée après ce rendez-vous.;???????????;paraître/contrarié/rendez-vous;
sentiment;peur;craindre;1;v.;??  /  ??;Je ne crains pas ses menaces.;????????;craindre/menace;
sentiment;confiance;décevoir;1;v.;??;Je n’aime pas décevoir les attentes du public.;???????????;aimer/décevoir/attentedupublic;
sentiment;juste;délire ;1;m.;?? /??;Son idée me semble un vrai délire.;?????????????;idée/semble/délire;
sentiment;peur;dépression;1;f.;??  /  ??;Il a connu une longue dépression nerveuse.;????????;connaître/longue/dépression/nerveuse;
sentiment;confiance;désespérer;1;v.;???/??;Il désespère de la revoir un jour.;?????????????;désespérer/revoir;
sentiment;salutation;désolé, e ;1;adj.;?????;Désolé de ce que j’ai dit.;??????????;désolé/dire;
sentiment;fierté;dignité ;1;f.;??;Son comportement manque de dignité.;?????????;comportement/manquer/dignité;
sentiment;aimer;disputer (se);1;v.;??;Ils se disputent sans arrêt.;???????;sedisputer/arrêt;
sentiment;plaisir;distraire;1;v.;????  /  ??;Comment les distraire tout l’après-midi ?;?????????;distraire/après-midi;
sentiment;bon;doucement ;1;adv.;??? /  ???;Entrez doucement sans faire de bruit.;?????????????;entrer/doucement/faire/bruit;
